曲名,アーティスト,YT投稿日,YT再生数,漢字ポジティブ合計スコア,ポジティブな漢字割合,ネガティブな漢字割合,標準偏差,ポジ最大,ネガ最大,最もポジティブな漢字,最もネガティブな漢字,漢字頻度順
阿修羅ちゃん,Ado,2021-10-28,101866352,-1.977187618613240,29.310344827586200,70.6896551724138,0.052984394,0.13944751,-0.115278006,夢,意,中(4) 言(4) 逃(3) 仏(3) 飛(3) 仰(3) 魔(3) 騙(3) 嵐(3) 跳(3) 意(3) 手(2) 世(2) 阿(2) 閻(2) 様(2) 喰(2) 骨(2) 髄(2) 散(2) 御(2) 誰(1) 元(1) 界(1) 夢(1) 化(1) 物(1) 飼(1) 方(1) 学(1) 選(1) 為(1) 舌(1) 売(1) 裏(1) 切(1) 分(1) 墓(1) 掘(1) 寒(1) 葉(1) 覚(1) 顔(1) 修(1) 羅(1) 日(1) 滲(1) 木(1) 焼(1) 暖(1) 合(1) 義(1) 理(1) 誣(1) 彼(1) 四(1) 肢(1) 知(1) 味(1) 美(1) 識(1) 崇(1) 擬(1) 似(1) 餌(1) 恣(1) 字(1) 愉(1) 快(1) 託(1) 面(1) 可(1) 愛(1) 僧(1) 踊(1) 悪(1) 繋(1) 鼻(1) 地(1) 獄(1) 果(1) 寝(1) 頭(1) 垂(1)
いつか,Saucy Dog,2021-10-15,21007405,0.0006026849150657,44.370860927152300,55.62913907284770,0.06301779,0.13944751,-0.13472995,夢,暗,君(9) 見(6) 僕(6) 思(4) 忘(3) 信(3) 号(3) 人(3) 当(3) 気(3) 無(3) 出(3) 道(2) 暗(2) 星(2) 地(2) 夢(2) 中(2) 寒(2) 押(2) 機(2) 景(2) 色(2) 全(2) 部(2) 日(2) 笑(2) 坂(1) 登(1) 先(1) 綺(1) 麗(1) 寝(1) 時(1) 間(1) 赤(1) 点(1) 滅(1) 肌(1) 始(1) 季(1) 節(1) 初(1) 手(1) 繋(1) 物(1) 語(1) 傘(1) 差(1) 乗(1) 眺(1) 式(1) 走(1) 仰(1) 向(1) 湖(1) 宙(1) 浮(1) 横(1) 本(1) 飛(1) 心(1) 隣(1) 前(1) 通(1) 切(1) 持(1) 雪(1) 降(1) 田(1) 和(1) 山(1) 公(1) 園(1) 震(1) 体(1) 合(1) 街(1) 灯(1) 下(1) 目(1) 映(1) 寂(1) 今(1) 後(1) 悔(1) 何(1) 解(1) 決(1) 受(1) 入(1) 程(1) 強(1) 一(1) 口(1) 逢(1) 顔(1) 嘘(1) 遠(1)
Lisa,ANARCHY,2021-10-14,15043330,-0.9476641342043880,38.18181818181820,61.81818181818180,0.06263489,0.17621064,-0.12137893,歌,出,夢(8) 無(6) 見(5) 物(5) 僕(5) 何(4) 頃(4) 幸(4) 金(4) 笑(4) 今(4) 叶(3) 胸(3) 痛(3) 日(3) 変(3) 探(3) 手(3) 大(3) 事(3) 寂(2) 聞(2) 気(2) 持(2) 教(2) 色(2) 放(2) 君(2) 消(2) 話(2) 彼(2) 女(2) 間(2) 違(2) 波(1) 音(1) 夜(1) 一(1) 度(1) 流(1) 涙(1) 意(1) 味(1) 分(1) 下(1) 食(1) 優(1) 救(1) 稼(1) 買(1) 眠(1) 駆(1) 出(1) 三(1) 万(1) 円(1) 後(1) 才(1) 能(1) 特(1) 別(1) 言(1) 葉(1) 信(1) 確(1) 神(1) 様(1) 壊(1) 脳(1) 欲(1) 入(1) 為(1) 歌(1) 同(1) 離(1) 仲(1) 増(1) 孤(1) 独(1) 中(1) 未(1) 来(1) 地(1) 元(1) 家(1) 族(1) 隣(1) 誰(1) 時(1) 経(1) 答(1)
ベテルギウス,Yuuri,2021-10-13,73588721,1.1922240927815400,45.34883720930230,54.65116279069770,0.05502997,0.13773179,-0.10693605,生,届,何(10) 僕(10) 見(8) 君(6) 繋(6) 空(5) 手(5) 遥(5) 遠(5) 終(5) 星(4) 十(4) 回(4) 百(4) 年(4) 同(4) 二(4) 人(4) 泣(3) 光(3) 繰(3) 輝(3) 約(3) 束(3) 誰(3) 魔(3) 法(3) 笑(2) 昔(2) 自(2) 身(2) 忘(2) 肩(2) 並(2) 取(2) 合(2) 進(2) 辛(2) 時(2) 誓(2) 祈(2) 寄(1) 添(1) 届(1) 記(1) 憶(1) 辿(1) 蘇(1) 居(1) 今(1) 日(1) 照(1) 生(1) 不(1) 安(1) 強(1) 大(1) 丈(1) 夫(1) 横(1) 線(1)
シャッター,Yuuri,2021-10-01,33052090,0.0070253238081932,42.01183431952660,57.98816568047340,0.06930334,0.13706866,-0.1322714,愛,石,君(16) 間(9) 全(8) 落(8) 切(8) 僕(7) 時(7) 良(5) 居(4) 部(4) 取(4) 恋(4) 触(4) 置(3) 今(3) 気(3) 使(3) 映(3) 見(2) 棚(2) 上(2) 日(2) 持(2) 心(2) 込(2) 仕(2) 草(2) 匂(2) 覚(2) 決(2) 壊(2) 無(2) 難(2) 過(2) 悪(2) 花(1) 火(1) 夜(1) 隙(1) 埋(1) 感(1) 傷(1) 閉(1) 距(1) 離(1) 失(1) 一(1) 中(1) 泣(1) 本(1) 当(1) 消(1) 愛(1) 言(1) 葉(1) 栄(1) 残(1) 綺(1) 麗(1) 美(1) 宝(1) 石(1) 思(1) 出(1) 何(1) 意(1) 味(1)
黄色,back number,2021-09-26,27536056,-0.3988051190972330,44.252873563218400,55.74712643678160,0.06320899,0.117716074,-0.12137893,君,出,君(11) 私(8) 今(7) 子(5) 時(5) 間(5) 付(5) 硝(4) 蓋(4) 閉(4) 目(4) 気(3) 見(3) 変(3) 誰(3) 声(3) 出(3) 違(3) 持(2) 恋(2) 無(2) 交(2) 差(2) 点(2) 合(2) 瞬(2) 止(2) 信(2) 号(2) 青(2) 笑(2) 動(2) 以(2) 上(2) 心(2) 溢(2) 胸(1) 衝(1) 前(1) 届(1) 道(1) 通(1) 邪(1) 魔(1) 綺(1) 麗(1) 育(1) 理(1) 息(1) 来(1) 顔(1) 苦(1) 思(1) 日(1) 過(1) 会(1) 方(1) 同(1) 好(1) 姿(1) 仕(1) 草(1) 焼(1) 視(1) 線(1) 辿(1) 言(1) 葉(1) 痛(1) 恨(1) 少(1) 手(1) 入(1) 汚(1) 中(1) 渦(1) 巻(1) 形(1) 小(1) 身(1) 体(1) 突(1) 破(1) 空(1) 覆(1) 隠(1) 傷(1) 終(1) 願(1) 本(1) 当(1)
神っぽいな,PinocchioP,2021-09-17,80065707,-1.671289473772050,34.07821229050280,65.92178770949720,0.061385717,0.17621064,-0.13563836,歌,否,風(15) 神(11) 意(5) 言(5) 人(4) 生(4) 卑(4) 怯(4) 踊(3) 邪(3) 見(3) 批(3) 愛(2) 別(2) 死(2) 味(2) 逆(2) 気(2) 感(2) 心(2) 畢(2) 竟(2) 比(2) 況(2) 名(2) 評(2) 憧(2) 小(2) 為(2) 無(2) 何(2) 飽(2) 健(2) 康(2) 哀(2) 愁(2) 深(1) 単(1) 語(1) 集(1) 失(1) 敬(1) 興(1) 奮(1) 夢(1) 景(1) 品(1) 性(1) 下(1) 害(1) 虫(1) 髪(1) 型(1) 目(1) 口(1) 元(1) 香(1) 水(1) 服(1) 思(1) 考(1) 本(1) 質(1) 悪(1) 馬(1) 鹿(1) 作(1) 延(1) 難(1) 権(1) 力(1) 飲(1) 揺(1) 灯(1) 否(1) 定(1) 成(1) 代(1) 玉(1) 座(1) 豹(1) 変(1) 物(1) 達(1) 判(1) 自(1) 戒(1) 祈(1) 眠(1) 器(1) 天(1) 才(1) 孤(1) 独(1) 超(1) 張(1) 絵(1) 音(1) 楽(1) 歌(1) 理(1) 解(1) 患(1)
エゴロック,HIMEHINA,2021-09-07,49900318,-1.36094206944108,38.059701492537300,61.940298507462700,0.064416565,0.17621064,-0.15892053,歌,噂,日(6) 心(4) 砕(4) 明(4) 視(3) 線(3) 雨(3) 今(3) 両(3) 目(3) 侍(2) 散(2) 歴(2) 史(2) 舞(2) 僕(2) 斜(2) 度(2) 媚(2) 姿(2) 吐(2) 気(2) 空(2) 模(2) 様(2) 塞(2) 未(2) 来(2) 歌(2) 生(2) 出(2) 見(2) 負(2) 腑(1) 抜(1) 噂(1) 名(1) 髑(1) 髏(1) 鳴(1) 付(1) 焼(1) 刃(1) 乱(1) 打(1) 弾(1) 銃(1) 悲(1) 劇(1) 踊(1) 頭(1) 巷(1) 子(1) 流(1) 行(1) 撒(1) 上(1) 断(1) 哀(1) 悼(1) 無(1) 残(1) 真(1) 夏(1) 並(1) 丸(1) 書(1) 洒(1) 落(1) 臭(1) 癖(1) 者(1) 開(1) 透(1) 感(1) 情(1) 染(1) 奴(1) 押(1) 人(1) 勝(1) 取(1) 憑(1) 分(1) 常(1) 識(1)
Dark seeks light,ニノミヤユイ,2021-09-06,10599399,0.061352826654911,44.50867052023120,55.49132947976880,0.060532022,0.17621064,-0.13472995,歌,暗,愛(5) 不(4) 理(4) 殺(4) 生(3) 何(3) 僕(3) 想(3) 創(3) 触(3) 正(2) 来(2) 在(2) 命(2) 探(2) 純(2) 今(2) 冷(2) 暗(2) 闇(2) 漂(2) 糸(2) 吊(2) 操(2) 痛(2) 絶(2) 望(2) 壊(2) 叫(2) 流(2) 要(2) 明(2) 平(1) 等(1) 啀(1) 合(1) 密(1) 狂(1) 乱(1) 義(1) 独(1) 善(1) 謳(1) 歌(1) 拗(1) 未(1) 処(1) 名(1) 誉(1) 万(1) 分(1) 情(1) 零(1) 意(1) 味(1) 馬(1) 鹿(1) 倫(1) 全(1) 部(1) 従(1) 気(1) 取(1) 幻(1) 運(1) 論(1) 砕(1) 腐(1) 果(1) 粋(1) 観(1) 念(1) 思(1) 苛(1) 逆(1) 世(1) 界(1) 息(1) 止(1) 嫌(1) 空(1) 急(1) 予(1) 定(1) 調(1) 和(1) 閉(1) 込(1) 性(1) 単(1) 快(1) 尽(1) 解(1) 答(1) 犠(1) 牲(1) 付(1) 物(1) 才(1) 能(1) 抜(1) 出(1) 型(1) 破(1) 刺(1) 激(1) 求(1) 手(1) 掴(1) 彷(1) 徨(1) 続(1) 心(1) 日(1) 足(1) 掻(1) 過(1) 去(1) 抱(1) 飲(1) 良(1) 子(1) 影(1) 光(1) 優(1) 返(1) 進(1)
ラブレター,AMUGIRI,2021-08-31,49383387,-4.083479955792430,35.1063829787234,64.8936170212766,0.051920477,0.13706866,-0.14825322,愛,側,言(9) 勤(7) 取(6) 前(5) 返(5) 引(5) 人(4) 黒(4) 白(4) 繰(4) 共(4) 出(4) 花(4) 丸(4) 皆(4) 賞(4) 心(4) 込(4) 高(4) 苦(3) 労(3) 何(3) 度(3) 雑(3) 愛(3) 来(3) 受(3) 送(3) 時(3) 嫌(2) 察(2) 今(2) 道(2) 便(2) 落(2) 残(2) 気(2) 一(2) 下(2) 自(2) 圧(2) 倒(2) 退(2) 屈(2) 芸(2) 罵(2) 詈(2) 門(2) 払(2) 棘(2) 俺(2) 流(2) 後(2) 等(2) 最(2) 超(2) 見(2) 違(2) 当(2) 然(2) 良(2) 子(2) 運(1) 上(1) 詰(1) 素(1) 集(1) 団(1) 観(1) 偵(1) 日(1) 頂(1) 掴(1) 茨(1) 進(1) 暇(1) 物(1) 登(1) 比(1) 較(1) 文(1) 化(1) 辟(1) 易(1) 所(1) 書(1) 如(1) 念(1) 大(1) 変(1) 毒(1) 丁(1) 二(1) 枚(1) 舌(1) 三(1) 無(1) 覚(1) 攻(1) 撃(1) 的(1) 結(1) 局(1) 分(1) 解(1) 経(1) 履(1) 歴(1) 葉(1) 構(1) 努(1) 力(1) 重(1) 頑(1) 張(1) 冠(1) 誌(1) 徐(1) 増(1) 立(1) 東(1) 京(1) 救(1) 側(1) 行(1) 乗(1) 居(1) 地(1) 思(1) 足(1) 状(1) 態(1) 少(1) 悔(1) 匿(1) 名(1) 蜘(1) 蛛(1) 巣(1) 身(1) 動(1) 飽(1) 全(1) 番(1) 開(1) 船(1) 決(1) 沈(1) 君(1) 僕(1) 発(1) 現(1) 代(1) 蹴(1) 手(1) 合(1) 絶(1) 好(1) 機(1) 会(1) 真(1)
きゅうくらりん,いよわ,2021-08-29,73051934,-0.4261692315340040,42.01680672268910,57.98319327731090,0.0605108,0.13944751,-0.1322714,夢,石,見(4) 鳴(3) 大(3) 取(3) 空(3) 全(3) 部(3) 日(3) 文(2) 字(2) 盤(2) 越(2) 繕(2) 笑(2) 埋(2) 来(2) 一(2) 歩(2) 明(2) 思(2) 出(2) 幸(2) 言(2) 鏡(1) 時(1) 過(1) 顔(1) 変(1) 植(1) 木(1) 鉢(1) 心(1) 育(1) 結(1) 愚(1) 化(1) 石(1) 柄(1) 無(1) 右(1) 例(1) 今(1) 夜(1) 眠(1) 目(1) 覚(1) 起(1) 理(1) 由(1) 朝(1) 喜(1) 安(1) 堵(1) 先(1) 西(1) 恐(1) 知(1) 切(1) 壊(1) 願(1) 底(1) 孤(1) 独(1) 声(1) 虹(1) 焦(1) 逃(1) 末(1) 路(1) 枯(1) 落(1) 汚(1) 呪(1) 頭(1) 中(1) 子(1) 終(1) 失(1) 愛(1) 罰(1) 受(1) 優(1) 胸(1) 泣(1) 最(1) 後(1) 夢(1)
シンデレラボーイ,Saucy Dog,2021-08-20,117382592,-1.540236759930850,29.87012987012990,70.12987012987010,0.049491692,0.13706866,-0.11982277,愛,死,気(5) 大(3) 時(3) 夜(2) 好(2) 回(2) 腕(2) 中(2) 泣(2) 嫌(2) 見(2) 無(2) 瞳(2) 頭(1) 心(1) 追(1) 単(1) 純(1) 男(1) 尚(1) 更(1) 未(1) 君(1) 最(1) 低(1) 忘(1) 傷(1) 濡(1) 浴(1) 室(1) 散(1) 部(1) 屋(1) 許(1) 平(1) 連(1) 絡(1) 意(1) 地(1) 悪(1) 嘘(1) 次(1) 上(1) 手(1) 前(1) 弱(1) 邪(1) 顔(1) 呼(1) 独(1) 占(1) 誰(1) 欲(1) 死(1) 言(1) 愛(1) 奥(1) 捕(1) 騙(1)
PIECES OF A DREAM,CHEMISTRY,2021-08-19,12855040,-1.2061048224568400,40.5940594059406,59.4059405940594,0.060160335,0.13944751,-0.12137893,夢,出,夢(4) 気(4) 度(3) 中(3) 感(3) 手(2) 見(2) 一(2) 生(2) 二(2) 戻(2) 知(2) 不(2) 意(2) 誰(2) 傷(2) 臆(2) 病(2) 目(2) 閉(2) 離(2) 言(2) 残(2) 指(2) 先(2) 懐(2) 痛(2) 何(2) 歩(2) 時(2) 今(2) 好(1) 勝(1) 遊(1) 透(1) 明(1) 日(1) 番(1) 頃(1) 背(1) 向(1) 場(1) 所(1) 近(1) 遠(1) 間(1) 違(1) 強(1) 立(1) 止(1) 想(1) 出(1) 責(1) 置(1) 握(1) 触(1) 忘(1) 変(1) 最(1) 後(1) 詰(1) 代(1) 月(1)
梅田ナイトフィーバー’19,梅田サイファー,2021-08-19,33740897,-1.0509918592870200,44.3609022556391,55.639097744360900,0.052919548,0.17621064,-0.12137893,歌,出,俺(11) 音(9) 見(8) 手(8) 一(7) 今(6) 下(5) 旅(5) 鳴(5) 照(5) 重(5) 生(4) 行(4) 中(4) 人(4) 喋(4) 達(4) 娘(4) 足(4) 跡(4) 連(4) 夢(3) 着(3) 誰(3) 時(3) 代(3) 緒(3) 針(3) 終(3) 次(3) 回(3) 先(3) 街(3) 胸(3) 君(3) 本(3) 楽(3) 気(3) 場(3) 目(2) 覚(2) 未(2) 来(2) 告(2) 上(2) 思(2) 繋(2) 歌(2) 夜(2) 前(2) 再(2) 刻(2) 無(2) 土(2) 産(2) 話(2) 運(2) 期(2) 待(2) 景(2) 車(2) 電(2) 波(2) 乗(2) 逃(2) 自(2) 由(2) 瞬(2) 遠(2) 揺(2) 装(2) 感(2) 衝(2) 屈(2) 踏(2) 現(2) 何(2) 処(2) 所(2) 絶(2) 道(2) 頃(2) 返(2) 踊(2) 集(2) 消(1) 天(1) 国(1) 地(1) 獄(1) 大(1) 丈(1) 夫(1) 落(1) 始(1) 曲(1) 頭(1) 限(1) 笑(1) 泣(1) 転(1) 詞(1) 轍(1) 起(1) 事(1) 家(1) 帰(1) 呼(1) 駆(1) 唯(1) 荷(1) 物(1) 流(1) 色(1) 眠(1) 過(1) 内(1) 届(1) 心(1) 言(1) 葉(1) 以(1) 外(1) 弱(1) 綱(1) 渡(1) 弦(1) 指(1) 打(1) 不(1) 知(1) 守(1) 高(1) 刹(1) 那(1) 船(1) 耐(1) 機(1) 体(1) 立(1) 舞(1) 台(1) 溢(1) 服(1) 通(1) 学(1) 週(1) 末(1) 武(1) 激(1) 撃(1) 低(1) 鎧(1) 纏(1) 敵(1) 卑(1) 退(1) 韻(1) 実(1) 伏(1) 日(1) 遊(1) 金(1) 野(1) 暮(1) 後(1) 共(1) 分(1) 辿(1) 対(1) 決(1) 定(1) 持(1) 円(1) 独(1) 走(1) 毒(1) 素(1) 簡(1) 単(1) 動(1) 捨(1) 小(1) 僧(1) 尻(1) 声(1) 飛(1) 交(1) 苦(1) 歩(1) 橋(1) 箱(1) 合(1) 続(1) 晩(1) 秘(1) 蔵(1) 詰(1) 込(1) 繰(1) 宙(1) 浮(1) 計(1) 浴(1) 東(1) 西(1) 北(1) 南(1) 出(1) 会(1) 偶(1) 然(1) 放(1) 送(1) 継(1) 育(1) 異(1) 引(1) 寄(1) 方(1) 同(1) 士(1) 向(1) 路(1)
アポトーシス,OFFICIAL HIGE DANDISM,2021-08-18,24870004,-2.399522639811040,33.68983957219250,66.31016042780750,0.054341134,0.13773179,-0.1690867,生,説,同(9) 時(7) 今(7) 士(6) 私(5) 来(4) 空(4) 達(4) 言(3) 方(3) 宵(3) 後(3) 中(3) 出(3) 訪(2) 悲(2) 確(2) 実(2) 近(2) 合(2) 世(2) 界(2) 鐘(2) 鳴(2) 角(2) 祭(2) 鎮(2) 返(2) 焦(2) 似(2) 者(2) 街(2) 胸(2) 別(2) 聞(2) 終(2) 水(2) 眠(2) 話(1) 素(1) 敵(1) 恐(1) 足(1) 将(1) 怯(1) 怖(1) 落(1) 葉(1) 向(1) 蝉(1) 様(1) 生(1) 遠(1) 行(1) 鼓(1) 動(1) 強(1) 未(1) 走(1) 目(1) 端(1) 映(1) 間(1) 絶(1) 痛(1) 増(1) 食(1) 切(1) 量(1) 減(1) 続(1) 吹(1) 消(1) 包(1) 幸(1) 誰(1) 彼(1) 泣(1) 縋(1) 校(1) 舎(1) 駅(1) 古(1) 分(1) 明(1) 思(1) 不(1) 意(1) 背(1) 負(1) 飲(1) 干(1) 横(1) 部(1) 屋(1) 滴(1) 付(1) 命(1) 日(1) 解(1) 説(1) 次(1) 戸(1) 惑(1) 薄(1) 祈(1) 腕(1) 躊(1) 躇(1) 抱(1) 寄(1) 愛(1) 朝(1) 少(1)
ねぇねぇねぇ,PinocchioP,2021-08-06,32505192,-1.8495366647839500,39.15343915343920,60.84656084656090,0.050893053,0.13944751,-0.10693605,夢,届,感(13) 方(5) 人(5) 聞(5) 他(5) 一(4) 夜(4) 二(4) 愛(4) 好(4) 君(3) 通(3) 行(3) 明(3) 喋(3) 等(3) 今(3) 嘘(3) 心(3) 子(2) 無(2) 話(2) 合(2) 面(2) 知(2) 臆(2) 病(2) 劣(2) 生(2) 未(2) 経(2) 験(2) 世(2) 界(2) 中(2) 溢(2) 向(2) 不(2) 安(2) 食(1) 時(1) 可(1) 敵(1) 腹(1) 立(1) 優(1) 目(1) 興(1) 味(1) 笑(1) 白(1) 何(1) 嬉(1) 届(1) 毎(1) 回(1) 入(1) 力(1) 倒(1) 追(1) 跡(1) 便(1) 利(1) 満(1) 月(1) 綺(1) 麗(1) 良(1) 悲(1) 振(1) 欲(1) 消(1) 照(1) 隠(1) 蓋(1) 度(1) 言(1) 語(1) 使(1) 端(1) 役(1) 八(1) 星(1) 器(1) 用(1) 夢(1) 見(1) 奥(1) 深(1) 迷(1) 恋(1) 事(1) 近(1) 遠(1) 身(1) 勝(1) 手(1) 悩(1) 黙(1) 泡(1) 違(1) 双(1) 関(1) 紙(1) 重(1) 大(1) 片(1) 選(1)
Love Song,Uru,2021-08-05,21911141,-1.6250112503767000,38.26086956521740,61.73913043478260,0.050614037,0.13706866,-0.12137893,愛,出,気(4) 間(4) 出(4) 合(4) 付(3) 胸(3) 日(3) 映(2) 顔(2) 見(2) 強(2) 浮(2) 逢(2) 時(2) 重(2) 人(2) 好(2) 苦(2) 切(2) 温(2) 色(2) 会(2) 思(2) 笑(2) 一(2) 想(2) 鏡(1) 振(1) 目(1) 知(1) 身(1) 追(1) 臆(1) 病(1) 落(1) 確(1) 今(1) 奥(1) 上(1) 忘(1) 持(1) 景(1) 綺(1) 麗(1) 何(1) 考(1) 他(1) 愛(1) 話(1) 度(1) 抑(1) 音(1) 響(1) 誰(1) 後(1) 姿(1) 正(1) 直(1) 膨(1) 私(1) 中(1) 躓(1) 選(1) 道(1) 違(1) 悪(1) 街(1) 雨(1) 輝(1) 心(1) 抱(1) 繋(1) 紡(1) 幸(1) 手(1) 取(1) 過(1) 喜(1) 感(1)
群青ランナウェイ,Hey! Say! JUMP,2021-07-27,16430169,-0.5661036893725400,43.75,56.25,0.054799788,0.17621064,-0.12137893,歌,出,明(6) 人(5) 僕(4) 日(4) 快(4) 居(4) 不(3) 感(3) 相(3) 単(3) 想(3) 今(3) 夜(2) 帰(2) 青(2) 映(2) 後(2) 目(2) 情(2) 勝(2) 全(2) 回(2) 分(2) 二(2) 交(2) 愛(2) 理(2) 由(2) 軽(2) 踊(2) 気(2) 持(2) 純(2) 真(2) 妄(2) 耳(2) 鳴(2) 秘(2) 密(2) 嘘(2) 歌(2) 足(2) 掻(2) 向(2) 上(2) 体(2) 現(1) 在(1) 透(1) 街(1) 歩(1) 混(1) 騒(1) 出(1) 魔(1) 法(1) 電(1) 車(1) 照(1) 鈍(1) 何(1) 槌(1) 鬱(1) 陶(1) 早(1) 焦(1) 美(1) 絡(1) 疾(1) 走(1) 煌(1) 決(1) 頭(1) 転(1) 糧(1) 夢(1) 覚(1) 答(1) 完(1) 底(1) 道(1) 立(1) 頃(1) 初(1) 横(1) 顔(1) 懐(1) 匂(1) 残(1) 念(1) 過(1) 去(1) 話(1) 苦(1) 攻(1) 悪(1) 投(1) 振(1) 参(1) 最(1) 強(1) 宙(1) 舞(1) 大(1) 胆(1) 敵(1) 身(1) 震(1) 込(1) 眠(1) 勿(1) 結(1) 束(1) 簡(1) 崩(1) 幻(1) 群(1) 揺(1) 悔(1) 失(1) 態(1) 朝(1) 焼(1) 紛(1) 笑(1)
生きる,水野あつ,2021-07-22,25216808,1.8661326095461800,58.620689655172400,41.37931034482760,0.06558839,0.13773179,-0.106661454,生,期,日(7) 生(6) 明(4) 僕(4) 大(4) 全(4) 部(4) 今(3) 愛(3) 怖(2) 君(2) 好(2) 過(2) 去(2) 未(2) 来(2) 丈(2) 夫(2) 引(1) 篭(1) 学(1) 校(1) 行(1) 会(1) 話(1) 毎(1) 続(1) 独(1) 良(1) 期(1) 待(1) 楽(1) 周(1) 比(1) 自(1) 分(1) 弱(1) 見(1) 願(1) 夜(1) 星(1) 消(1) 上(1) 手(1) 月(1) 辺(1) 照(1) 証(1)
Ordinary days,milet,2021-07-14,21064425,1.0734009817242600,43.06569343065690,56.934306569343100,0.06261366,0.17621064,-0.13472995,歌,暗,君(11) 言(8) 日(4) 愛(4) 葉(4) 笑(4) 手(4) 離(4) 欲(3) 今(3) 願(2) 劇(2) 時(2) 歌(2) 転(2) 曖(2) 昧(2) 必(2) 要(2) 隣(2) 伝(2) 光(2) 差(2) 傍(2) 泣(2) 悲(1) 喜(1) 見(1) 奇(1) 跡(1) 当(1) 前(1) 照(1) 常(1) 間(1) 違(1) 戻(1) 許(1) 怖(1) 浮(1) 靴(1) 紐(1) 強(1) 結(1) 理(1) 由(1) 覚(1) 最(1) 高(1) 逆(1) 足(1) 描(1) 歓(1) 声(1) 正(1) 解(1) 向(1) 頑(1) 張(1) 呆(1) 訳(1) 信(1) 傷(1) 数(1) 大(1) 丈(1) 夫(1) 嘘(1) 重(1) 叶(1) 暗(1) 迷(1) 太(1) 刀(1) 打(1) 導(1) 希(1) 望(1) 報(1) 昨(1) 生(1) 変(1) 輝(1)
secret base ～君がくれたもの～,ZONE,2021-07-12,34801589,0.7002519145607950,46.42857142857140,53.57142857142860,0.06415335,0.13944751,-0.12137893,夢,出,君(9) 出(9) 最(9) 後(7) 忘(6) 夏(5) 終(5) 高(5) 思(5) 夢(4) 大(4) 月(4) 会(4) 顔(4) 中(4) 涙(4) 将(3) 来(3) 希(3) 望(3) 年(3) 信(3) 二(3) 人(3) 基(3) 地(3) 心(3) 叫(3) 知(3) 笑(3) 間(2) 帰(2) 僕(2) 嬉(2) 流(2) 秘(2) 密(2) 手(2) 話(2) 瞬(1) 道(1) 交(1) 差(1) 点(1) 声(1) 一(1) 緒(1) 照(1) 隠(1) 本(1) 当(1) 花(1) 火(1) 夜(1) 空(1) 咲(1) 風(1) 時(1) 楽(1) 冒(1) 険(1) 休(1) 少(1) 太(1) 陽(1) 仲(1) 良(1) 悲(1) 寂(1) 喧(1) 嘩(1) 突(1) 然(1) 転(1) 校(1) 紙(1) 書(1) 電(1) 夕(1) 日(1) 見(1) 星(1) 眺(1) 頬(1) 振(1) 永(1) 遠(1)
愛のシュプリーム！,fhána,2021-07-07,20170102,2.017462681978940,52.78969957081550,47.21030042918460,0.06766939,0.17621064,-0.13836104,歌,反,愛(7) 僕(6) 君(5) 照(4) 抜(4) 空(4) 花(4) 後(4) 伝(4) 歌(4) 敵(3) 的(3) 日(3) 光(3) 魔(3) 法(3) 世(3) 界(3) 闇(3) 駆(3) 最(3) 未(3) 束(3) 涙(3) 場(2) 素(2) 少(2) 自(2) 回(2) 情(2) 時(2) 出(2) 何(2) 紡(2) 熱(2) 咲(2) 受(2) 取(2) 握(2) 手(2) 好(2) 分(2) 来(2) 讃(2) 美(2) 飾(2) 振(2) 温(2) 震(2) 至(2) 上(2) 翼(1) 引(1) 下(1) 登(1) 無(1) 衝(1) 撃(1) 刺(1) 激(1) 女(1) 誰(1) 然(1) 神(1) 様(1) 踊(1) 揺(1) 会(1) 燃(1) 感(1) 案(1) 定(1) 隙(1) 間(1) 彷(1) 徨(1) 目(1) 前(1) 寄(1) 付(1) 昨(1) 爪(1) 飛(1) 窓(1) 全(1) 詩(1) 映(1) 画(1) 友(1) 千(1) 本(1) 能(1) 拒(1) 絶(1) 反(1) 応(1) 想(1) 像(1) 立(1) 止(1) 思(1) 中(1) 確(1) 気(1) 進(1) 知(1) 認(1) 明(1) 開(1) 鍵(1) 約(1) 由(1) 形(1) 処(1) 行(1) 解(1) 忘(1) 祈(1) 安(1) 心(1) 先(1) 試(1) 練(1) 諦(1) 大(1) 小(1) 困(1) 難(1) 耐(1) 調(1) 子(1) 皆(1) 絞(1) 半(1) 一(1) 緒(1) 走(1) 汗(1) 切(1) 溢(1) 生(1) 見(1)
銀河鉄道999,Godiego,2021-07-06,29505270,0.1072158962488170,45.45454545454550,54.54545454545450,0.06094239,0.13944751,-0.12137893,夢,出,行(2) 人(2) 君(2) 顔(1) 上(1) 新(1) 風(1) 心(1) 洗(1) 古(1) 夢(1) 置(1) 始(1) 思(1) 出(1) 遠(1) 見(1) 気(1) 素(1) 晴(1) 地(1) 平(1) 線(1) 消(1) 瞳(1) 男(1) 光(1) 目(1) 別(1) 愛(1)
